zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
96492372,3614 Bertrand Ave, Dallas,TX,75210,0,0.0,0,370389,4
96512489,3600 Reese Dr, Dallas,TX,75210,0,0.0,0,370389,4
96508358,2403 Dathe St, Dallas,TX,75215,0,0.0,0,370389,4
26679069,4725 Worth St, Dallas,TX,75246,3,3.0,2300,262698,2
26808555,10517 Royal Club Ln, Dallas,TX,75229,4,2.0,2267,346253,4
2115778208,9807 Walnut St, Dallas,TX,75243,2,2.0,1200,231181,2
2097721334,2025 Woodall Rodgers Fwy UNIT 22, Dallas,TX,75201,2,3.0,2632,1353851,6
26727079,618 Eli Ave, Dallas,TX,75211,3,1.5,1124,191351,1
26694141,6107 Velasco Ave, Dallas,TX,75214,4,3.0,2220,674037,5
26725302,1914 E Ledbetter Dr, Dallas,TX,75216,0,0.0,0,370389,4
26790148,3937 Highgrove Dr, Dallas,TX,75220,4,3.0,2750,491382,4
26869169,9362 Heatherdale Dr, Dallas,TX,75243,4,4.0,3046,453454,4
2097724027,3809 Walden Dr, Mckinney,TX,75071,4,3.0,2866,412066,4
26790372,3875 Clover Ln, Dallas,TX,75220,3,2.0,1356,318022,3
26729651,1512 Elmwood Blvd, Dallas,TX,75224,2,2.0,1178,254756,2
26706001,6606 Yosemite Ln, Dallas,TX,75214,3,2.0,1587,508599,4
26910290,12408 Degas Ln, Dallas,TX,75230,4,5.0,4759,773237,5
28058050,9931 Southport Dr, Houston,TX,77089,3,1.0,1248,115597,0
27946228,4425 Davenport St, Houston,TX,77051,3,1.0,880,59304,0
112152802,10049 Hillside Bayou Dr, Houston,TX,77080,3,3.0,2266,260683,2
27858136,7410 Dallas St, Houston,TX,77011,2,1.0,942,79726,0
28247233,10011 Knoboak Dr APT 70, Houston,TX,77080,3,3.0,1408,90521,0
28331469,780 Worthshire St, Houston,TX,77008,1,2.0,944,169743,1
28495545,4530 Windy Hollow Dr, Humble,TX,77345,4,2.0,2280,211343,1
2097543803,4511 Windy Hollow Dr, Kingwood,TX,77345,4,3.0,0,370389,4
27758285,2619 Mcilhenny St, Houston,TX,77004,0,0.0,0,370389,4
27914460,8004 Homestead Rd, Houston,TX,77028,0,0.0,0,81563,0
97636594,3939 Cosby St, Houston,TX,77021,0,0.0,0,370389,4
27860792,2246 Dryden Rd, Houston,TX,77030,3,3.0,2426,701508,5
2097544839,1908 Lizards Ln, Houston,TX,77043,2,3.0,1206,370389,4
80576114,1530 W 21st St, Houston,TX,77008,3,3.0,2250,493123,4
27914121,1338 Banks St, Houston,TX,77006,4,5.0,4346,1374416,6
68428018,9200 Westheimer Rd APT 105, Houston,TX,77063,2,3.0,1340,219946,1
58671333,5514 Val Verde St, Houston,TX,77056,3,3.0,2596,530833,5
2097544841,7400 Jensen Dr, Houston,TX,77093,0,0.0,2144,370389,4
28453231,12615 Brookglade Cir # 5, Houston,TX,77099,1,1.0,674,56531,0
28004905,4537 Hummingbird St, Houston,TX,77035,3,2.0,1426,231172,2
28351054,1920 Augusta Dr APT 32, Houston,TX,77057,2,3.0,1152,193093,1
28021903,1503 W T C Jester Blvd, Houston,TX,77008,4,2.0,2102,473863,4
28176204,8911 Sunny Field Dr, Houston,TX,77099,3,2.0,1888,131806,0
28174956,7518 Salge Dr, Houston,TX,77040,3,2.0,1045,106721,0
97615882,13911 Desert Trace Ct, Houston,TX,77044,4,3.0,2752,254884,2
89641403,1513 Dorothy St, Houston,TX,77008,2,2.0,1644,345841,3
2097544841,7400 Jensen Dr, Houston,TX,77093,0,0.0,2144,370389,4
28174956,7518 Salge Dr, Houston,TX,77040,3,2.0,1045,106721,0
97615882,13911 Desert Trace Ct, Houston,TX,77044,4,3.0,2752,254884,2
2097545075,5901 Petty St, Houston,TX,77007,0,0.0,0,370389,4
2097545035,13406 Lake Chesdin Rd, Houston,TX,77044,4,3.0,2860,370389,4
118392699,15919 Barton River Ln, Houston,TX,77044,5,4.0,4353,390790,4
28220215,10137 Valley Forge Dr, Houston,TX,77042,3,3.0,1861,312297,3
2097545047,1559 Stevens St, Houston,TX,77026,0,0.0,0,370389,4
27945418,3310 Durhill St, Houston,TX,77025,3,2.0,1775,359601,4
28301075,2039 Lakeville Dr, Humble,TX,77339,4,4.0,3036,263672,2
28086037,8102 Twin Hills Dr, Houston,TX,77071,3,2.0,2016,237679,2
84047468,102 Quitman St UNIT 401, Houston,TX,77009,2,2.0,1746,341352,3
28188916,12630 Newbrook Dr, Houston,TX,77072,2,2.0,1540,75231,0
80557758,12403 Oriole Lake Way, Houston,TX,77089,3,3.0,1575,140433,0
2097545112,2121 Kirby Dr UNIT 12S, Houston,TX,77019,0,0.0,7265,370389,4
2097545127,1235 W 151/2 St, Houston,TX,77008,3,5.0,2874,370389,4
27944777,1018 Potomac Dr, Houston,TX,77057,4,5.0,4487,996445,5
80525678,15923 Azalea Shores Ct, Houston,TX,77044,4,4.0,2622,227529,2
27995533,10330 Cheeves Dr, Houston,TX,77016,4,2.0,1214,74067,0
28080903,8914 Ferris Dr, Houston,TX,77096,4,3.0,2954,518875,4
28412869,7313 Gulf Fwy APT 808, Houston,TX,77017,1,1.0,840,61746,0
27759377,715 W 22nd St, Houston,TX,77008,4,2.0,1826,370389,4
2097545146,7740 Wileyvale Rd, Houston,TX,77016,0,0.0,0,370389,4
28135885,14691 Perthshire Rd, Houston,TX,77079,3,3.0,2160,171868,1
58673514,2514 South Blvd # B, Houston,TX,77098,3,4.0,2776,496176,4
2097545144,1122 Magnolia Point Dr, Huffman,TX,77336,0,0.0,0,370389,4
28030318,5415 Beechnut St, Houston,TX,77096,3,2.0,2001,351739,4
28437083,3214 Golden Willow Dr, Humble,TX,77339,3,2.0,1734,166743,1
28534782,1118 Bayou Island Dr, Houston,TX,77063,4,6.0,4248,929925,5
28293990,2425 Underwood St APT 349, Houston,TX,77030,1,1.0,860,125300,0
28037338,7027 Neff St, Houston,TX,77074,3,2.0,1197,126730,0
28078636,2114 Longhorn Dr, Houston,TX,77080,4,4.0,2571,280261,3
2101649032,Sienna Plan, Hollister Oaks Houston,TX,77080,3,2.5,2122,321632,3
2097548419,1311 W 23rd St, Houston,TX,77008,3,4.0,2534,370389,4
2097549345,4216 Belle Park Dr # 4216, Houston,TX,77072,3,3.0,1664,370389,4
80579834,5811 Royal Hill Ct, Humble,TX,77345,4,3.0,4041,570581,5
84009269,13506 Indigo Lk, Houston,TX,77077,4,4.0,3828,736426,5
28452150,4706 Callery Creek Dr, Houston,TX,77053,4,2.0,1458,120056,0
28324084,10047 Westpark Dr APT 18, Houston,TX,77042,2,1.0,918,59726,0
28061802,1827 Tattenhall Dr, Houston,TX,77008,3,2.0,1811,440270,4
97606220,3409 Hinton Blvd, Houston,TX,77022,0,0.0,0,370389,4
2097551189,804 E 40th St, Houston,TX,77022,0,0.0,0,370389,4
62593987,13523 Brookbluff Ln, Houston,TX,77077,3,3.0,2402,269324,2
27999324,6251 Southbrook Dr, Houston,TX,77087,3,2.0,1590,94254,0
28504338,2415 Clear Ridge Dr, Humble,TX,77339,3,2.0,1511,148767,0
27858979,3120 Wichita St, Houston,TX,77004,3,3.0,1786,232626,2
2097554051,861 Wax Myrtle Ln # A, Houston,TX,77079,1,1.0,903,370389,4
28001508,5806 Shady River Dr, Houston,TX,77057,4,7.0,8280,2037155,6
80389135,4042 Center St, Houston,TX,77007,2,2.0,1296,263047,2
27828526,213 E 23rd St, Houston,TX,77008,2,1.0,1056,349859,4
123225465,12107 Helvick Crescent Ave, Houston,TX,77051,3,2.0,1215,147747,0
28417881,811 Threadneedle St APT 270, Houston,TX,77079,3,2.5,2064,163649,1
2097556500,10810 Sugar Hill Dr # 4, Houston,TX,77042,0,0.0,5634,370389,4
2100326263,0 Newhoff St, Houston,TX,77026,0,0.0,0,370389,4
84053275,2121 Hepburn St APT 605, Houston,TX,77054,2,1.0,948,118476,0
2097556496,5006 N Hunting St, Houston,TX,77026,0,0.0,0,370389,4
2097556493,0 Black Bear Dr, Houston,TX,77532,0,0.0,0,370389,4
28224348,10203 Cedar Creek Dr, Houston,TX,77042,3,3.0,3137,532700,5
80580706,705 Main St UNIT 211, Houston,TX,77002,3,3.0,2165,408052,4
2097556498,3024 Newhoff St, Houston,TX,77026,0,0.0,0,370389,4
70317195,13834 Rolling River Ln, Houston,TX,77044,3,2.0,1608,172745,1
2097556499,4741 Mallow St, Houston,TX,77033,0,0.0,0,370389,4
84029463,11210 English Rose Ln, Houston,TX,77082,4,4.0,4226,660268,5
27922099,3512 Seabrook St, Houston,TX,77021,3,2.0,1464,80399,0
28401350,7447 Cambridge St APT 71, Houston,TX,77054,2,2.0,1556,194939,1
89644513,5706 Cornish St UNIT H, Houston,TX,77007,3,4.0,2289,332062,3
28140637,9111 Twin Hills Dr, Houston,TX,77031,4,2.0,1553,142627,0
27743591,2217 Union St, Houston,TX,77007,2,1.0,1019,222456,2
28325440,2201 Fountain View Dr # 13, Houston,TX,77057,1,1.0,660,87161,0
27752882,3006 Newhoff St, Houston,TX,77026,5,2.0,1032,55527,0
27752881,3017 Liberty Rd, Houston,TX,77026,2,1.0,804,54209,0
27752880,3015 Liberty Rd, Houston,TX,77026,4,2.0,2358,63540,0
84025179,1810 Creegan Park Ct, Houston,TX,77047,3,2.0,1904,185803,1
52420207,1915 Spann St, Houston,TX,77019,3,4.0,3737,836228,5
84012240,8814 Lakeshore Terrace Dr, Houston,TX,77080,3,4.0,2777,371894,4
80563253,1753 W 24th St, Houston,TX,77008,2,2.0,1380,270011,2
28060751,503 Shadywood Rd, Houston,TX,77057,4,5.0,5659,1704909,6
27745351,702 E 19th St, Houston,TX,77008,3,3.0,3215,700578,5
27745351,702 E 19th St, Houston,TX,77008,3,3.0,3215,700578,5
27845458,2157 Troon Rd, Houston,TX,77019,3,5.0,4431,1743008,6
80563253,1753 W 24th St, Houston,TX,77008,2,2.0,1380,270011,2
28325440,2201 Fountain View Dr # 13, Houston,TX,77057,1,1.0,660,87161,0
27743591,2217 Union St, Houston,TX,77007,2,1.0,1019,222456,2
28157333,280 Dyna Dr, Houston,TX,77060,3,2.0,1159,111050,0
27922099,3512 Seabrook St, Houston,TX,77021,3,2.0,1464,80399,0
70306516,3311 Right Way, Kingwood,TX,77339,3,2.0,2619,180942,1
2098971085,Jillian Plan, Waters Edge Houston,TX,77044,4,2.5,2823,305562,3
28019095,9614 Winsome Ln, Houston,TX,77063,3,2.0,1974,303143,3
27966399,6830 Bethune Dr, Houston,TX,77091,0,0.0,0,370389,4
27575752,11306 Scottsdale Dr, Meadows Place,TX,77477,4,4.0,1804,169902,1
2097558278,6161 Reims Rd APT 408, Houston,TX,77036,1,1.0,712,370389,4
2097558273,2635 Fountain Ky, Houston,TX,77008,4,4.0,2621,370389,4
27768797,7209 Avenue I, Houston,TX,77011,3,1.0,1059,72288,0
27759124,315 W 26th St, Houston,TX,77008,3,2.0,1217,295507,3
28049910,7115 Phillips St, Houston,TX,77088,2,1.0,798,54993,0
27755590,2310 Garapan St, Houston,TX,77091,0,0.0,0,65792,0
28152946,11814 Kirkbriar Dr, Houston,TX,77089,3,2.0,1864,155684,1
97664502,4605 Newberry St, Houston,TX,77051,0,0.0,0,62644,0
2097558277,8302 Double Ave, Houston,TX,77088,0,0.0,0,370389,4
27912393,1810 Wakefield Dr, Houston,TX,77018,2,1.0,1073,280240,3
2099347364,7520 Hornwood Dr APT 405, Houston,TX,77036,1,1.0,796,57327,0
27762912,406 E 35th St, Houston,TX,77018,3,1.0,1008,83702,0
2098740242,2520 W Sam Houston Pkwy N LOT 29, Houston,TX,77043,0,0.0,0,370389,4
2098740227,2520 W Sam Houston Pkwy N LOT 30, Houston,TX,77043,0,0.0,0,370389,4
28220817,15583 Memorial Dr, Houston,TX,77079,4,4.0,3101,381330,4
2100265741,5120 Pinemont, Houston,TX,77092,3,3.0,1309,247676,2
28065587,5534 Whispering Creek Way, Houston,TX,77017,3,2.0,1818,153248,1
28300772,7575 Katy Fwy APT 20, Houston,TX,77024,2,2.0,1306,126049,0
28160227,10818 Tupper Lake Dr, Houston,TX,77042,4,3.0,2489,361276,4
28122074,12654 Rip Van Winkle Dr # 12, Houston,TX,77024,3,3.0,1640,282275,3
28092103,2106 Canongate Dr, Houston,TX,77056,3,3.0,2635,468995,4
27746985,5606 Mulvey St, Houston,TX,77020,0,0.0,0,370389,4
2097562883,2140 Del Norte Dr, Houston,TX,77018,0,0.0,0,370389,4
28436548,5100 San Felipe St UNIT 184E, Houston,TX,77056,2,4.0,2690,745285,5
62597278,201 Main St UNIT 7D, Houston,TX,77002,1,1.0,1117,257983,2
118390724,2518 Driscoll St, Houston,TX,77019,3,3.0,2401,552580,5
28107667,9402 Stonehouse Ln, Houston,TX,77025,3,2.0,1608,251736,2
27990733,10443 Emnora Ln, Houston,TX,77043,3,2.0,1848,166042,1
2097562884,0 Majestic Fls, Kingwood,TX,77339,0,0.0,0,370389,4
27786305,120 E 32nd St, Houston,TX,77018,2,1.0,1001,75118,0
27775432,510 Birdsall St, Houston,TX,77007,3,3.0,2346,490418,4
80589487,119 Roy St, Houston,TX,77007,3,4.0,2216,408342,4
97626122,6319 Beekman Rd, Houston,TX,77021,3,2.0,1605,370389,4
27910090,1262 Chippendale Rd, Houston,TX,77018,4,4.0,3150,480587,4
27746687,1806 Benson St, Houston,TX,77020,0,0.0,0,370389,4
27827627,1449 W 25th St, Houston,TX,77008,0,0.0,0,371610,4
89644609,5625 Antoine Dr APT 102, Houston,TX,77091,1,1.0,725,53514,0
27836949,5611 Waltrip St, Houston,TX,77087,4,1.0,1075,60550,0
27916819,5829 Dolores St, Houston,TX,77057,2,1.0,1664,470894,4
28347879,1818 Augusta Dr APT 1, Houston,TX,77057,1,1.0,995,151114,1
27951105,5346 Browncroft St, Houston,TX,77021,3,2.0,0,370389,4
27979331,5305 Verdome Ln, Houston,TX,77092,3,1.0,1303,241854,2
28347879,1818 Augusta Dr APT 1, Houston,TX,77057,1,1.0,995,151114,1
28025196,5622 Simsdale St, Houston,TX,77033,3,1.0,1296,72593,0
27921361,4447 Castor St, Houston,TX,77022,2,2.0,1285,96877,0
28174715,7823 Grove Ridge Dr, Houston,TX,77061,2,2.0,1554,76249,0
27762444,618 Cortlandt St, Houston,TX,77007,5,4.0,2414,602073,5
2097598619,The Manchester Plan, Houston Heights/Heights Annex Houston,TX,77008,3,3.0,2515,453941,4
89638174,13223 Gardnerville St, Houston,TX,77034,4,3.0,2570,192642,1
80569771,14815 Tuttle Point Dr, Houston,TX,77082,3,2.5,0,178230,1
28132162,2330 Joel Wheaton Rd, Houston,TX,77077,4,2.0,2049,196388,1
27991863,3418 Sparrow St, Houston,TX,77051,3,2.0,1128,52406,0
28519830,4502 Cardinal Brook Way, Humble,TX,77345,4,2.0,2380,217041,1
28288395,6458 Coachwood Dr, Houston,TX,77035,4,2.0,1898,115310,0
28117442,4802 Macridge Blvd, Houston,TX,77053,3,2.0,1314,91287,0
27901106,1049 Reverend B J Lewis Dr, Houston,TX,77088,0,0.0,0,370389,4
80530571,5919 Allison Rd, Houston,TX,77048,0,0.0,2856,172870,1
2140938900,12623 Skyview Creek Ct, Houston,TX,77047,3,3.0,2268,370389,4
2112384638,12615 Newbrook Dr # 541, Houston,TX,77072,2,3.0,1382,370389,4
2098182902,Cotswold Plan, City Park 40s Houston,TX,77047,3,2.5,2438,207878,1
89649570,13911 Polarstone Ct, Houston,TX,77044,3,3.0,2880,249394,2
27833390,4151 Wynona St, Houston,TX,77087,6,2.0,2100,172870,1
27910414,1518 Du Barry Ln, Houston,TX,77018,4,3.0,2232,458955,4
28224213,2102 Willow Point Dr, Humble,TX,77339,3,3.0,1938,182479,1
97600612,7437 Avenue N, Houston,TX,77011,0,0.0,0,370389,4
28486227,15838 Scenic View Dr, Houston,TX,77062,4,4.0,3464,385269,4
28486227,15838 Scenic View Dr, Houston,TX,77062,4,4.0,3464,385269,4
27906134,4051 Aberdeen Way, Houston,TX,77025,5,4.5,4770,1164729,6
2129175309,2115 Elmen St, Houston,TX,77019,3,3.0,2354,441644,4
2097570561,17015 Shannon Lake Ct, Houston,TX,77044,4,4.0,3281,370389,4
84066025,3204 Yellowstone Blvd, Houston,TX,77054,2,4.0,1922,283472,3
2138696375,8102 Amelia Rd APT H305, Houston,TX,77055,3,3.0,1532,105648,0
28204102,113 Litchfield Ln, Houston,TX,77024,2,3.0,1543,272780,2
2097570774,10018 Chickasaw Ln # A1, Houston,TX,77041,0,0.0,0,370389,4
55478856,3110 Diamond Hollow Ct, Katy,TX,77450,4,3.0,2898,276677,3
2101202308,Independence Plan, Southridge Crossing Houston,TX,77048,3,2.0,1501,154106,1
28009648,639 Gilpin St, Houston,TX,77034,3,2.0,1820,144042,0
28038810,319 Ravenhead Dr, Houston,TX,77034,3,2.0,1671,120115,0
2097574195,Milan Plan, City Heights at Brittmoore Houston,TX,77043,2,3.0,1904,370389,4
27862813,2514 Avalon Pl, Houston,TX,77019,3,3.0,2583,801021,5
70315278,14427 Country Haven Ct, Houston,TX,77044,4,3.0,2866,233725,2
28231774,1702 S Kirkwood Rd, Houston,TX,77077,3,3.0,2111,238055,2
27928161,13222 Laguna St, Houston,TX,77015,3,1.0,1228,98975,0
84017951,300 St Joseph Pkwy APT 111, Houston,TX,77002,2,3.0,1343,272780,2
28187225,16411 Dunmoor Dr, Houston,TX,77059,3,2.0,1541,177674,1
2098971084,Steffany II Plan, Waters Edge Houston,TX,77044,3,2.0,2629,262677,2
2097574187,Rome Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2286,370389,4
2097574196,Athena Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2658,370389,4
2097574194,Theta Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2659,370389,4
2097574184,Florence Plan, City Heights at Brittmoore Houston,TX,77043,2,3.0,1915,370389,4
2097574185,Lincoln Plan, City Heights at Brittmoore Houston,TX,77043,2,2.0,1787,370389,4
2097574193,Vienna Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2795,370389,4
2097574191,Radcliffe Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2260,370389,4
2097574187,Rome Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2286,370389,4
2097574186,Venice Plan, City Heights at Brittmoore Houston,TX,77043,2,3.0,2289,370389,4
2097574196,Athena Plan, City Heights at Brittmoore Houston,TX,77043,3,3.0,2658,370389,4
2097574185,Lincoln Plan, City Heights at Brittmoore Houston,TX,77043,2,2.0,1787,370389,4
2097574184,Florence Plan, City Heights at Brittmoore Houston,TX,77043,2,3.0,1915,370389,4
28025156,5606 Southbrook Dr, Houston,TX,77033,3,1.0,1320,78450,0
2097574329,2525 Garapan St, Houston,TX,77091,3,2.0,1861,370389,4
28166545,9530 Kindletree Dr, Houston,TX,77040,4,3.0,2817,181580,1
2097574330,3305 Ashfield Dr, Houston,TX,77082,4,3.0,0,370389,4
28179334,10739 Villa Lea Ln, Houston,TX,77071,5,3.0,3293,268092,2
87181269,5511 Lone Cedar Dr, Kingwood,TX,77345,4,3.0,2640,259469,2
28533222,3530 Emerald Falls Ct, Houston,TX,77059,3,3.0,2736,338017,3
28063831,7434 Carew St, Houston,TX,77074,3,2.0,2360,177806,1
27931118,3123 Maroneal St, Houston,TX,77025,0,0.0,0,370389,4
2098247676,The Silver Maple (4010) Plan, Waters Edge on Lake Houston - The Springs Houston,TX,77044,4,3.0,3038,265826,2
28486217,16007 Manor Square Dr, Houston,TX,77062,4,4.0,3119,345959,3
68410438,14119 Norhill Pointe Dr, Houston,TX,77044,4,4.0,3738,354932,4
2111184632,7110 Turtle Lagoon Row, Houston,TX,77036,2,3.0,1670,237779,2
28203988,209 Litchfield Ln, Houston,TX,77024,3,3.0,1828,324737,3
2097574738,3204 Wipprecht St, Houston,TX,77026,0,0.0,0,370389,4
97638497,5010 Neches St, Houston,TX,77026,0,0.0,0,370389,4
27870836,5305 Wipprecht St, Houston,TX,77026,0,0.0,0,370389,4
2101202310,Adams Plan, Southridge Crossing Houston,TX,77048,3,2.0,1207,151973,1
84021947,13903 Eden Manor Ln, Houston,TX,77044,4,2.5,3131,294473,3
28001119,6911 Northampton Way, Houston,TX,77055,3,2.0,1868,463847,4
80550070,3716 Omeara Dr, Houston,TX,77025,3,3.0,2110,287795,3
28115864,11707 Carvel Ln, Houston,TX,77072,4,2.0,1568,127717,0
27937536,9410 Crestview Dr, Houston,TX,77078,4,1.0,1300,76776,0
28352041,13170 Trail Hollow Dr # 3170, Houston,TX,77079,3,3.0,1824,246800,2
80582476,3333 Allen Pkwy UNIT 1307, Houston,TX,77019,2,3.0,1749,564084,5
2099184224,1337 Milford St, Houston,TX,77006,2,2.0,1462,692052,5
28440309,11201 Lynbrook Dr APT 2202, Houston,TX,77042,2,3.0,1225,114836,0
28070891,7407 Burning Tree Dr, Houston,TX,77036,3,2.0,1495,184214,1
27914175,1403 Milford St, Houston,TX,77006,3,2.0,2004,752613,5
28424772,12500 Sandpiper Dr APT 116, Houston,TX,77035,2,1.0,1018,53810,0
27542938,15931 Kenbrook Dr, Missouri City,TX,77489,3,2.0,1358,106949,0
2099028321,Carrington Plan, Kingwood Kingwood,TX,77365,3,2.5,2729,368311,4
2101202309,Hewitt Plan, Southridge Crossing Houston,TX,77048,3,2.0,1689,160100,1
97600974,1615 Saddle Creek Farms Dr, Crosby,TX,77532,0,0.0,0,370389,4
28092805,6026 Lymbar Dr, Houston,TX,77096,4,3.0,2354,432897,4
80571912,5913 Katy St, Houston,TX,77007,3,3.0,2080,294499,3
123232598,5138 Oasis Park, Houston,TX,77021,3,3.0,2049,246800,2
27847891,5424 Nightingale Dr, Houston,TX,77017,3,1.0,1160,76776,0
28126260,6403 Tall Willow Dr, Houston,TX,77088,3,2.0,1940,139333,0
28188726,3019 Riata Ln, Houston,TX,77043,4,3.0,2383,336322,3
28362230,13026 Thatcher Dr, Houston,TX,77077,3,2.0,2348,302745,3
80577266,13600 Breton Ridge St BLDG 9A, Houston,TX,77070,2,1.0,1219,136490,0
28155809,703 Bonanza Rd, Houston,TX,77062,3,2.0,1716,163262,1
28123965,12903 Westmere Dr, Houston,TX,77077,3,2.0,1580,204219,1
28010992,3002 Soway St, Houston,TX,77080,3,2.0,1562,187298,1
28282971,2246 Hickory Lawn Dr, Houston,TX,77077,4,3.0,2397,302641,3
2097578831,6412 Grapevine St, Houston,TX,77085,3,2.0,1250,370389,4
28486446,2418 Fairwind Dr, Houston,TX,77062,4,3.0,2722,290097,3
2097578830,6414 Grapevine St, Houston,TX,77085,3,2.0,1250,370389,4
2097580429,3713 Mainer St, Houston,TX,77021,5,3.0,1340,370389,4
28328356,3818 Badger Forest Dr, Houston,TX,77088,4,3.0,2838,307526,3
2098247675,The Spruce (4019) Plan, Waters Edge on Lake Houston - The Springs Houston,TX,77044,4,3.0,2804,258233,2
55473609,3359 Linn St, Houston,TX,77026,2,1.0,780,60522,0
55473608,3357 Linn St, Houston,TX,77026,2,1.0,780,59545,0
55473606,3353 Linn St, Houston,TX,77026,2,1.0,780,60522,0
55473607,3355 Linn St, Houston,TX,77026,2,1.0,780,60522,0
2097581635,1011 Studemont St # 110, Houston,TX,77007,2,2.0,1166,370389,4
27944408,2510 Nantucket Dr # C, Houston,TX,77057,3,3.0,1724,371500,4
121110630,1232 W 24th St UNIT G, Houston,TX,77008,3,4.0,2872,484798,4
2097581638,1011 Studemont St # 210, Houston,TX,77007,2,2.0,1167,370389,4
123235949,4716 Jackson St, Houston,TX,77004,3,4.0,2290,541960,5
55473599,3339 Linn St, Houston,TX,77026,2,1.0,780,60048,0
55473600,3341 Linn St, Houston,TX,77026,2,1.0,780,57640,0
121108889,6403 Westcott St # A, Houston,TX,77007,4,4.0,3396,734798,5
55473598,3337 Linn St, Houston,TX,77026,2,1.0,780,62372,0
89640700,6507 Pine Tree Gln, Houston,TX,77049,3,2.0,1855,143981,0
55473603,3347 Linn St, Houston,TX,77026,2,1.0,780,57593,0
27756807,1525 Maryland St, Houston,TX,77006,2,3.0,1690,321142,3
55473597,3335 Linn St, Houston,TX,77026,2,1.0,780,62372,0
55473604,3349 Linn St, Houston,TX,77026,2,1.0,780,57593,0
27800243,3333 Linn St, Houston,TX,77026,2,1.0,780,62380,0
52399927,5414 Darling St, Houston,TX,77007,3,3.0,2461,346386,4
55473597,3335 Linn St, Houston,TX,77026,2,1.0,780,62372,0
27756807,1525 Maryland St, Houston,TX,77006,2,3.0,1690,321142,3
27800243,3333 Linn St, Houston,TX,77026,2,1.0,780,62380,0
27978749,4729 Carleen Rd, Houston,TX,77092,0,0.0,0,370389,4
28183772,12018 Nova Dr, Houston,TX,77077,4,2.5,2506,294571,3
84018402,2731 Sherwin St, Houston,TX,77007,3,4.0,2502,328259,3
28464923,9850 Pagewood Ln APT 907, Houston,TX,77042,2,3.0,1520,115387,0
97600888,8100 Brookwulf Dr, Houston,TX,77072,0,0.0,0,370389,4
97629355,984 South Ln, Houston,TX,77088,0,0.0,0,370389,4
2098448166,Copland Plan, Reserve at Clear Lake City : Classic and Wentworth Collectio Houston,TX,77059,4,3.0,3341,489324,4
58680757,5227 Larkin St, Houston,TX,77007,3,2.5,2089,311739,3
27787341,3112 Mcilhenny St, Houston,TX,77004,4,1.0,1876,111100,0
28088743,12018 Sagedowne Ln, Houston,TX,77089,4,2.0,1858,158551,1
28364110,250 El Dorado Blvd APT 200, Webster,TX,77598,1,1.0,648,57386,0
28071118,7706 Redding Rd, Houston,TX,77036,4,2.0,2051,201530,1
27857669,9430 Tower St, Houston,TX,77088,0,0.0,0,370389,4
27994083,4819 Jason St, Houston,TX,77096,0,0.0,0,370389,4
28044694,4910 N Braeswood Blvd, Houston,TX,77096,4,3.0,2742,427924,4
123237505,1415 Beachton St, Houston,TX,77007,3,4.0,2552,432117,4
27759298,311 W 23rd St, Houston,TX,77008,3,3.0,1719,526991,4
80516754,1514 Shady Villa Hvn, Houston,TX,77055,3,4.0,2880,367963,4
70303728,7202 Turtle Lagoon Row, Houston,TX,77036,3,3.0,2450,367937,4
27745086,113 Northwood St, Houston,TX,77009,2,1.0,980,294425,3
2097583426,2015 Brackenridge St, Houston,TX,77026,0,0.0,0,370389,4
27747149,5216 Cornish St, Houston,TX,77007,2,1.0,792,266057,2
80516754,1514 Shady Villa Hvn, Houston,TX,77055,3,4.0,2880,367963,4
2097583426,2015 Brackenridge St, Houston,TX,77026,0,0.0,0,370389,4
70303728,7202 Turtle Lagoon Row, Houston,TX,77036,3,3.0,2450,367937,4
27759298,311 W 23rd St, Houston,TX,77008,3,3.0,1719,526991,4
123235384,1208 Nadine St, Houston,TX,77009,3,3.0,2448,471133,4
28390683,8323 Wilcrest Dr APT 4008, Houston,TX,77072,2,2.0,1236,53810,0
2097583464,1365 Arlington St # 1365, Houston,TX,77008,2,2.5,1512,370389,4
123227726,2942 Commerce St, Houston,TX,77003,2,3.0,2030,290025,3
28401495,1860 White Oak Dr APT 205, Houston,TX,77009,3,2.0,1137,206830,1
97672453,1815 Black Bear, Crosby,TX,77532,0,0.0,0,370389,4
27823139,7534 Bradford St, Houston,TX,77087,4,2.0,2100,158456,1
2097584459,Huffman Eastgate Rd, Huffman,TX,77336,0,0.0,0,370389,4
28382215,5122 Timber Shade Dr, Humble,TX,77345,4,5.0,3394,304953,3
28252306,7969 Kendalia Dr, Houston,TX,77036,2,3.0,1640,115341,0
27760376,210 E 16th St, Houston,TX,77008,2,2.0,1880,518721,4
97641207,4811 Sadler St, Houston,TX,77016,0,0.0,0,370389,4
28353463,1116 Bering Dr APT 28, Houston,TX,77057,2,3.0,1610,211387,1
28092887,6135 Wigton Dr, Houston,TX,77096,4,4.0,3800,367565,4
